,时间,东铁匠营街道,东铁匠营街道_root,相对偏差
355,2018-12-03 05:00:00,67.223366635826,39.6,0.6975597635309595
356,2018-12-03 04:00:00,72.35074960834598,43.3,0.6709180048116855
357,2018-12-03 03:00:00,74.27048156556548,46.4,0.6006569302923594
358,2018-12-03 02:00:00,102.52471831553295,78.8,0.30107510552706795
359,2018-12-03 01:00:00,171.83512270338701,119.0,0.4439926277595547
360,2018-12-03 00:00:00,175.3792652224556,129.6,0.3532350711609228
361,2018-12-02 23:00:00,207.24012300157793,147.1,0.4088383616694625
363,2018-12-02 21:00:00,171.05006406209438,126.2,0.35538878020677
364,2018-12-02 20:00:00,190.13752271286467,109.7,0.7332499791509997
365,2018-12-02 19:00:00,197.76856752432585,116.3,0.700503590062991
366,2018-12-02 18:00:00,186.92682169966827,133.8,0.3970614476806297
367,2018-12-02 17:00:00,197.0244852969798,131.4,0.49942530667412327
368,2018-12-02 16:00:00,196.1874892715713,141.7,0.3845270943653587
369,2018-12-02 15:00:00,197.8527595757312,139.4,0.4193167831831506
370,2018-12-02 14:00:00,182.14744275212288,130.3,0.39790823294031363
371,2018-12-02 13:00:00,175.66982319069064,133.1,0.3198333823492911
372,2018-12-02 12:00:00,161.43605180370983,130.3,0.23895665236922345
373,2018-12-02 11:00:00,147.21374827815177,121.4,0.2126338408414478
374,2018-12-02 10:00:00,139.59506264845663,120.1,0.16232358574901448
375,2018-12-02 09:00:00,120.85445279995882,110.6,0.09271657142819917
376,2018-12-02 08:00:00,125.48659526260407,113.5,0.10560876883351603
377,2018-12-02 07:00:00,158.15515329676785,124.7,0.26828511063967797
378,2018-12-02 06:00:00,160.65786562743511,111.4,0.44217114566817867
379,2018-12-02 05:00:00,151.0522676595102,114.9,0.31464114586170744
380,2018-12-02 04:00:00,166.7985879604415,120.6,0.3830728686603773
381,2018-12-02 03:00:00,158.7170972578676,120.6,0.3160621663173102
382,2018-12-02 02:00:00,177.27946180824836,124.9,0.4193711914191221
383,2018-12-02 01:00:00,173.35753677178968,122.4,0.4163197448675627
384,2018-12-02 00:00:00,172.3901100482957,130.9,0.31696035178224363
385,2018-12-01 23:00:00,175.40283444748766,131.5,0.33386185891625597
386,2018-12-01 22:00:00,163.0913693142942,142.1,0.1477225145270529
387,2018-12-01 21:00:00,155.8813513391576,139.5,0.1174290418577605
388,2018-12-01 20:00:00,165.9690207513215,134.0,0.2385747817262798
389,2018-12-01 19:00:00,146.63785566300746,132.4,0.10753667419189918
390,2018-12-01 18:00:00,181.5601387811644,144.3,0.25821301996648915
391,2018-12-01 17:00:00,183.37857442929212,154.9,0.18385135202900005
392,2018-12-01 16:00:00,166.1364869717667,147.4,0.12711320876368168
393,2018-12-01 15:00:00,154.5218860222956,133.6,0.15660094328065577
394,2018-12-01 14:00:00,146.29618797344946,133.3,0.09749578374680758
395,2018-12-01 13:00:00,148.57658880947224,133.8,0.11043788347886568
396,2018-12-01 12:00:00,125.72742154643971,129.2,0.026877542210218843
397,2018-12-01 11:00:00,99.19620907786755,88.3,0.12339987630654081
398,2018-12-01 10:00:00,82.54078619867316,65.2,0.26596297850725703
399,2018-12-01 09:00:00,69.4277204831215,62.4,0.11262372569104978
400,2018-12-01 08:00:00,74.20638766240826,58.5,0.268485259186466
401,2018-12-01 07:00:00,68.87505201421116,61.8,0.11448304230115157
402,2018-12-01 06:00:00,68.53861858131403,64.7,0.059329498938392934
403,2018-12-01 05:00:00,65.4667369434081,64.7,0.011850648275240974
404,2018-12-01 04:00:00,76.70264130086042,61.9,0.23913798547432025
405,2018-12-01 03:00:00,87.54405847012555,65.4,0.33859416620987065
406,2018-12-01 02:00:00,98.3144885938301,75.7,0.2987382905393673
407,2018-12-01 01:00:00,122.62313391895032,85.5,0.43418870080643646
408,2018-12-01 00:00:00,144.83289475066962,90.4,0.6021337914897081
409,2018-11-30 23:00:00,141.3706976287479,92.8,0.523391138240818
410,2018-11-30 22:00:00,139.01415236531665,89.9,0.5463198260880605
411,2018-11-30 21:00:00,155.68816197592622,88.6,0.7572027311052622
412,2018-11-30 20:00:00,152.99310481903467,91.5,0.6720557903719636
413,2018-11-30 19:00:00,139.06396266778412,99.3,0.4004427257581483
414,2018-11-30 18:00:00,133.14612399566903,101.1,0.3169745202341151
415,2018-11-30 17:00:00,88.05022463872935,94.0,0.06329548256670908
416,2018-11-30 16:00:00,91.66598958890309,95.0,0.035094846432599074
417,2018-11-30 15:00:00,91.42283047883235,95.3,0.040683835479198786
418,2018-11-30 14:00:00,90.93610161191995,88.7,0.025209713775873156
419,2018-11-30 13:00:00,76.24937592678756,74.0,0.03039697198361574
420,2018-11-30 12:00:00,68.3900857076783,64.6,0.058670057394400954
421,2018-11-30 11:00:00,63.25015992527417,59.5,0.06302789790376753
422,2018-11-30 10:00:00,58.07062742996624,56.8,0.022370201231799995
423,2018-11-30 09:00:00,56.547331313859296,60.7,0.06841299318188973
424,2018-11-30 08:00:00,58.46538994710399,64.1,0.08790343296249611
425,2018-11-30 07:00:00,64.45172590151986,69.5,0.07263703738820339
426,2018-11-30 06:00:00,64.27080853067605,68.4,0.06036829633514555
427,2018-11-30 05:00:00,63.754065526826466,66.8,0.045597821454693585
428,2018-11-30 04:00:00,75.75836021303567,61.0,0.24194033136124052
429,2018-11-30 03:00:00,71.72522768872957,60.2,0.19144896492906266
430,2018-11-30 02:00:00,78.57836440620856,56.1,0.40068385750817404
431,2018-11-30 01:00:00,63.472404481989656,58.2,0.09059114230222771
432,2018-11-30 00:00:00,75.6335287380452,57.3,0.3199568715191135
433,2018-11-29 23:00:00,64.23577069495072,57.7,0.11327158916725673
434,2018-11-29 22:00:00,55.77744575519985,55.0,0.014135377367269992
435,2018-11-29 21:00:00,52.95227769510876,50.7,0.044423623177687555
436,2018-11-29 20:00:00,48.44252451927381,50.4,0.038838799220757704
437,2018-11-29 19:00:00,50.20093421522411,53.3,0.058143823354144246
438,2018-11-29 18:00:00,52.988559508385684,52.8,0.0035712028103349817
439,2018-11-29 17:00:00,46.68522534394577,53.4,0.12574484374633393
440,2018-11-29 16:00:00,45.653303597426785,50.7,0.09954036296988596
441,2018-11-29 15:00:00,46.66188672718064,49.5,0.05733562167311845
442,2018-11-29 14:00:00,46.80547042809677,51.3,0.08761266222033585
443,2018-11-29 13:00:00,46.227912333442475,51.5,0.10237063430208786
444,2018-11-29 12:00:00,45.228829016317846,54.5,0.17011322905838816
445,2018-11-29 11:00:00,43.544776286545506,55.9,0.22102368002601955
446,2018-11-29 10:00:00,39.057912387372895,51.8,0.24598624734801358
447,2018-11-29 09:00:00,33.936634539740915,42.0,0.1919848919109306
450,2018-11-29 06:00:00,28.599687784105264,30.9,0.07444376103219207
451,2018-11-29 05:00:00,35.21295613309688,40.2,0.12405581758465475
452,2018-11-29 04:00:00,38.59855140488629,42.2,0.0853423837704672
453,2018-11-29 03:00:00,45.67214107108714,46.2,0.011425517941836865
454,2018-11-29 02:00:00,59.03493018644053,50.4,0.17132797988969314
455,2018-11-29 01:00:00,56.67321018153467,50.8,0.11561437365225737
456,2018-11-29 00:00:00,57.14562881469063,53.3,0.07215063442196312
457,2018-11-28 23:00:00,57.526636325295996,55.2,0.04214920879159408
458,2018-11-28 22:00:00,54.27489448390759,51.2,0.06005653288882001
459,2018-11-28 21:00:00,49.10296125961933,46.8,0.049208573923489964
460,2018-11-28 20:00:00,48.12267100803503,45.4,0.05997072704922971
461,2018-11-28 19:00:00,52.10953381986242,45.4,0.14778708854322517
462,2018-11-28 18:00:00,52.49163921544243,47.1,0.11447217017924483
463,2018-11-28 17:00:00,46.878353795506456,49.1,0.04524737687359563
464,2018-11-28 16:00:00,48.70056209569013,52.3,0.06882290448011216
465,2018-11-28 15:00:00,48.24940412083919,49.1,0.017323744993091927
466,2018-11-28 14:00:00,49.22965606118821,47.0,0.04743949066357891
